,postal_code,is_open,RestaurantsTakeOut,RestaurantsDelivery,BusinessAcceptsCreditCards,HighPriceRange,OutdoorSeating,RestaurantsReservations,RestaurantsGoodForGroups,HasTV,Alcohol,GoodForKids,Restaurants,Food,Nightlife,Bars,Sandwiches,Pizza,American (New),Breakfast & Brunch,American (Traditional),Coffee & Tea,Italian,Chinese,Fast Food,Burgers,Seafood,Cafes,Mexican,Delis,Event Planning & Services,Salad,Specialty Food,Chicken Wings,Bakeries,Japanese,Asian Fusion,Vegetarian,Caterers,Desserts,Sushi Bars,Mediterranean,Cheesesteaks,Pubs,touristy,hipster,romantic,divey,intimate,trendy,upscale,classy,casual,garage,street,validated,lot,valet,days_open,avg_hours_open,yelp_score,zip,median_income,mean_income,RestaurantsAttire_casual,RestaurantsAttire_dressy,RestaurantsAttire_formal,RestaurantsAttire_other,WiFi_free,WiFi_no,WiFi_paid,HighMedianIncome,HighMeanIncome
3895,19106.0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,7,13.857142857142858,3.501674129963604,19106.0,116368.0,162885.0,1,0,0,0,1,0,0,1,1
3896,19103.0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,7,10.0,3.501539278630583,19103.0,79110.0,134268.0,1,0,0,0,1,0,0,1,1
3897,19104.0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,11.285714285714286,3.7779818865345183,19104.0,28603.0,46430.0,1,0,0,0,1,0,0,0,0
3898,19107.0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,7,12.785714285714286,3.018891972871278,19107.0,60676.0,91522.0,1,0,0,0,0,1,0,1,1
3899,19146.0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,10.5,4.259699869508482,19146.0,77091.0,108126.0,1,0,0,0,1,0,0,1,1
3900,19107.0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,11.5,3.991389879256186,19107.0,60676.0,91522.0,1,0,0,0,0,1,0,1,1
3901,19123.0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,9.928571428571429,4.250631940055972,19123.0,77111.0,106137.0,0,0,0,1,1,0,0,1,1
3902,19106.0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,11.014882185523954,3.537309182046024,19106.0,116368.0,162885.0,0,0,0,1,1,0,0,1,1
3903,19119.0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11.014882185523954,3.6728154117350793,19119.0,73671.0,111458.0,1,0,0,0,0,1,0,1,1
3904,19146.0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,4.9,3.964678936494128,19146.0,77091.0,108126.0,1,0,0,0,0,1,0,1,1
3905,19103.0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,10.0,3.51374548812222,19103.0,79110.0,134268.0,1,0,0,0,1,0,0,1,1
3906,19106.0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,7,13.0,2.3630582137161085,19106.0,116368.0,162885.0,1,0,0,0,0,1,0,1,1
3907,19104.0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,9.0,3.505258341093735,19104.0,28603.0,46430.0,1,0,0,0,0,1,0,0,0
3908,19123.0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,7,16.428571428571427,3.0094920644182515,19123.0,77111.0,106137.0,1,0,0,0,1,0,0,1,1
3909,19107.0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14.5,3.6728154117350793,19107.0,60676.0,91522.0,1,0,0,0,0,1,0,1,1
3910,19136.0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,7,10.071428571428571,3.884879496721602,19136.0,54391.0,68317.0,1,0,0,0,1,0,0,0,0
3911,19107.0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,10.214285714285714,3.501334740754628,19107.0,60676.0,91522.0,1,0,0,0,0,1,0,1,1
3912,19176.0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4.0,3.958278475321923,0.0,66177.93537346486,95822.35836521038,1,0,0,0,0,1,0,1,1
3913,19147.0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,7,12.142857142857142,3.975331320726058,19147.0,86147.0,128426.0,1,0,0,0,1,0,0,1,1
3914,19104.0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11.014882185523954,3.014920674892974,19104.0,28603.0,46430.0,1,0,0,0,0,1,0,0,0
3915,19107.0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,12.0,3.89093847057836,19107.0,60676.0,91522.0,1,0,0,0,0,1,0,1,1
3916,19128.0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,19.0,2.3960635058721182,19128.0,76854.0,95665.0,1,0,0,0,1,0,0,1,1
3917,19143.0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,10.285714285714286,3.5061692348265083,19143.0,37434.0,56396.0,1,0,0,0,1,0,0,0,0
3918,19136.0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,12.0,3.792783094098884,19136.0,54391.0,68317.0,1,0,0,0,1,0,0,0,0
3919,19130.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13.142857142857142,3.25944976076555,19130.0,88858.0,121662.0,1,0,0,0,0,1,0,1,1
3920,19107.0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,7,12.428571428571429,3.899733755209137,19107.0,60676.0,91522.0,0,0,0,1,0,1,0,1,1
3921,19107.0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11.0,3.8706425153793576,19107.0,60676.0,91522.0,1,0,0,0,1,0,0,1,1
3922,19147.0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,8.571428571428571,3.10377990430622,19147.0,86147.0,128426.0,1,0,0,0,0,1,0,1,1
3923,19106.0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,7,15.285714285714286,2.6421489694516014,19106.0,116368.0,162885.0,1,0,0,0,0,1,0,1,1
3924,19104.0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,12.285714285714286,3.971871008248717,19104.0,28603.0,46430.0,1,0,0,0,1,0,0,0,0
3925,19128.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.0,3.991672800883327,19128.0,76854.0,95665.0,0,0,0,1,1,0,0,1,1
3926,19149.0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24.0,1.949742075358852,19149.0,47196.0,59480.0,1,0,0,0,1,0,0,0,0
3927,19139.0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13.714285714285714,3.278078569629816,19139.0,30490.0,41195.0,0,0,0,1,1,0,0,0,0
3928,19145.0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,8.0,3.75133971291866,19145.0,54353.0,70563.0,1,0,0,0,0,1,0,0,0
3929,19148.0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11.0,2.202036410316256,19148.0,60226.0,75581.0,1,0,0,0,0,1,0,0,0
3930,19107.0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14.857142857142858,2.6802864978410548,19107.0,60676.0,91522.0,1,0,0,0,0,1,0,1,1
3931,19111.0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11.014882185523954,3.971339712918661,19111.0,51567.0,69823.0,1,0,0,0,0,1,0,0,0
3932,19147.0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,11.285714285714286,3.5068129810692743,19147.0,86147.0,128426.0,1,0,0,0,0,1,0,1,1
3933,19146.0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,20.571428571428573,2.154170291431057,19146.0,77091.0,108126.0,0,0,0,1,1,0,0,1,1
3934,19127.0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,7,8.285714285714286,3.986885005955626,19127.0,74936.0,104604.0,1,0,0,0,1,0,0,1,1
3935,19107.0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,7,15.142857142857142,3.97609035701141,19107.0,60676.0,91522.0,1,0,0,0,1,0,0,1,1
3936,19123.0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,5.0,3.9182038529337695,19123.0,77111.0,106137.0,0,0,0,1,1,0,0,1,1
3937,19107.0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,11.014882185523954,4.010499734183945,19107.0,60676.0,91522.0,1,0,0,0,0,1,0,1,1
3938,19147.0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,7,7.714285714285714,3.991766215659558,19147.0,86147.0,128426.0,1,0,0,0,0,1,0,1,1
3939,19116.0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,11.0,4.073661058805372,19116.0,58203.0,74943.0,1,0,0,0,1,0,0,0,0
3940,19138.0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,4,5.75,3.502051028332373,19138.0,43556.0,51524.0,1,0,0,0,0,1,0,0,0
3941,19114.0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,13.0,3.870489433811802,19114.0,65893.0,80138.0,1,0,0,0,0,1,0,1,0
3942,19152.0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,8.285714285714286,3.882707411754085,19152.0,55927.0,70746.0,1,0,0,0,0,1,0,0,0
3943,19107.0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,7,11.785714285714286,3.502479407667616,19107.0,60676.0,91522.0,1,0,0,0,1,0,0,1,1
3944,19119.0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,7,14.142857142857142,3.502078230299646,19119.0,73671.0,111458.0,1,0,0,0,1,0,0,1,1
3945,19106.0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,11.285714285714286,3.5110351101826267,19106.0,116368.0,162885.0,1,0,0,0,1,0,0,1,1
3946,19134.0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,7,14.714285714285714,2.754887807292526,19134.0,34374.0,47673.0,1,0,0,0,0,1,0,0,0
3947,19126.0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,7.0,4.073661058805372,19126.0,51858.0,65851.0,1,0,0,0,0,1,0,0,0
3948,19107.0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,7,12.785714285714286,3.50687274406111,19107.0,60676.0,91522.0,1,0,0,0,1,0,0,1,1
3949,19120.0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,10.666666666666666,3.8116209946353488,19120.0,38996.0,53609.0,0,0,0,1,1,0,0,0,0
3950,19106.0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,7,8.928571428571429,3.0339890516286747,19106.0,116368.0,162885.0,1,0,0,0,1,0,0,1,1
3951,19116.0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,7,12.0,3.8756698564593295,19116.0,58203.0,74943.0,0,0,0,1,1,0,0,0,0
3952,19143.0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,16.0,3.5116939227308435,19143.0,37434.0,56396.0,1,0,0,0,1,0,0,0,0
3953,19103.0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,5.6,3.512636981015589,19103.0,79110.0,134268.0,1,0,0,0,0,1,0,1,1
3954,19135.0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11.014882185523954,2.9223855092276145,19135.0,44329.0,63165.0,1,0,0,0,0,1,0,0,0
3955,19104.0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,10.428571428571429,3.930151604752433,19104.0,28603.0,46430.0,1,0,0,0,1,0,0,0,0
3956,19140.0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16.0,3.142760557520283,19140.0,23138.0,36525.0,1,0,0,0,0,1,0,0,0
3957,19147.0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,7,8.214285714285714,4.414732211761074,19147.0,86147.0,128426.0,1,0,0,0,1,0,0,1,1
3958,19130.0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,7,8.214285714285714,3.5019156303740013,19130.0,88858.0,121662.0,1,0,0,0,1,0,0,1,1
3959,19115.0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,11.014882185523954,3.6891746411483255,19115.0,57323.0,82939.0,0,0,0,1,0,1,0,0,0
3960,19106.0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,9.928571428571429,3.831986292512609,19106.0,116368.0,162885.0,0,1,0,0,0,1,0,1,1
3961,19104.0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,6.142857142857143,3.0659618035844622,19104.0,28603.0,46430.0,0,0,0,1,1,0,0,0,0
3962,19107.0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,7,8.857142857142858,4.46996248368856,19107.0,60676.0,91522.0,1,0,0,0,1,0,0,1,1
3963,19145.0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,15.0,4.569861549424819,19145.0,54353.0,70563.0,1,0,0,0,1,0,0,0,0
3964,19104.0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,7.0,3.981498490544544,19104.0,28603.0,46430.0,1,0,0,0,0,1,0,0,0
3965,19106.0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,7,14.0,3.50295657669044,19106.0,116368.0,162885.0,1,0,0,0,0,1,0,1,1
3966,19118.0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15.0,1.567991949570897,19118.0,85766.0,148898.0,1,0,0,0,0,1,0,1,1
3967,19123.0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12.285714285714286,3.3537951283166594,19123.0,77111.0,106137.0,0,0,0,1,0,1,0,1,1
3968,19125.0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,8.0,3.9827797585123728,19125.0,79612.0,89666.0,1,0,0,0,1,0,0,1,0
3969,19104.0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11.014882185523954,2.94710838360724,19104.0,28603.0,46430.0,1,0,0,0,0,1,0,0,0
3970,19127.0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,5,9.3,3.969526925602777,19127.0,74936.0,104604.0,1,0,0,0,0,1,0,1,1
3971,19102.0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,11.014882185523954,2.807989433811802,19102.0,110096.0,177851.0,1,0,0,0,1,0,0,1,1
3972,19107.0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,24.0,3.06827625283304,19107.0,60676.0,91522.0,1,0,0,0,0,1,0,1,1
